generation,best_fitness
0,23
1,23
2,24
3,24
4,25
5,27
6,27
7,27
8,28
9,28
10,29
11,29
12,30
13,30
14,30
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,32
