generation,best_fitness
0,24
1,24
2,25
3,26
4,27
5,27
6,28
7,29
8,29
9,30
10,30
11,31
12,31
13,31
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,32
