generation,best_fitness
0,21
1,24
2,24
3,25
4,26
5,26
6,27
7,28
8,28
9,29
10,29
11,29
12,29
13,30
14,30
15,30
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,31
25,31
26,32
