generation,best_fitness
0,22
1,22
2,24
3,24
4,26
5,26
6,27
7,29
8,29
9,29
10,30
11,30
12,30
13,30
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,32
