generation,best_fitness
0,24
1,26
2,26
3,26
4,27
5,28
6,28
7,29
8,29
9,29
10,29
11,29
12,29
13,29
14,30
15,30
16,30
17,30
18,30
19,30
20,31
21,31
22,31
23,31
24,31
25,32
