generation,best_fitness
0,24
1,25
2,26
3,27
4,27
5,29
6,29
7,29
8,30
9,31
10,31
11,31
12,31
13,31
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,32
