generation,best_fitness
0,21
1,25
2,25
3,25
4,27
5,27
6,27
7,27
8,27
9,28
10,29
11,31
12,31
13,31
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,32
