generation,best_fitness
0,23
1,23
2,23
3,26
4,26
5,26
6,26
7,27
8,28
9,29
10,30
11,30
12,30
13,30
14,30
15,30
16,30
17,30
18,30
19,30
20,30
21,30
22,30
23,30
24,30
25,31
26,31
27,31
28,31
29,31
30,32
