generation,best_fitness
0,21
1,22
2,23
3,25
4,26
5,27
6,27
7,27
8,29
9,29
10,29
11,29
12,30
13,30
14,30
15,30
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,31
25,32
