generation,best_fitness
0,19
1,21
2,23
3,23
4,25
5,25
6,26
7,27
8,28
9,28
10,29
11,29
12,30
13,30
14,30
15,30
16,31
17,31
18,31
19,31
20,31
21,31
22,32
