generation,best_fitness
0,22
1,23
2,24
3,26
4,28
5,28
6,28
7,29
8,29
9,29
10,29
11,29
12,30
13,30
14,30
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,32
