generation,best_fitness
0,22
1,22
2,25
3,25
4,25
5,25
6,25
7,26
8,27
9,27
10,28
11,28
12,28
13,28
14,28
15,29
16,29
17,29
18,29
19,30
20,31
21,31
22,31
23,31
24,31
25,32
